filename,artist,title,style,genre,date
1345.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Potrait of Don Biagio Milanesi,High Renaissance,portrait,1499
17446.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Sylvan Men with Heraldic Shields,Northern Renaissance,genre painting,1499
19947.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Hans Tucher,Northern Renaissance,portrait,1499
10946.jpg,e655bc106f0f640870bc811cd29e6d8d,St. Anthony. St. Giles,Northern Renaissance,religious painting,1499
11098.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Resurrection,High Renaissance,religious painting,1500
101538.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Madonna with Child (particular detail),High Renaissance,religious painting,1500
15902.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Self-Portrait at the Age of Twenty Eight,Northern Renaissance,self-portrait,1500
12620.jpg,e655bc106f0f640870bc811cd29e6d8d,Haywain (detail),Northern Renaissance,religious painting,1500
10699.jpg,c38fea973e430fde20b174f588e853d4,Self-portrait (detail from The Preaching and Acts of the Antichrist),High Renaissance,self-portrait,1500
101919.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Drawing of drapery,High Renaissance,sketch and study,1500
13172.jpg,e655bc106f0f640870bc811cd29e6d8d,The Ship of Fools,Northern Renaissance,religious painting,1500
10027.jpg,e655bc106f0f640870bc811cd29e6d8d,The Ship of Fools,Northern Renaissance,religious painting,1500
15778.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Salvator Mundi,High Renaissance,religious painting,1500
15264.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Drawing of a fancy dress costume,High Renaissance,sketch and study,1500
12246.jpg,b32845d17dc07ba168787ec422838c9a,Christ among the Doctors,High Renaissance,religious painting,1501
1846.jpg,02b866899dc71a00364337e830d075d7,"Angel, from the polyptych of St. Nicolas of Tolentino",High Renaissance,religious painting,1501
15474.jpg,c38fea973e430fde20b174f588e853d4,Tibullus,High Renaissance,portrait,1502
10791.jpg,c38fea973e430fde20b174f588e853d4,Life of St. Benedict. Benedict Discovers Totila's Deceit,High Renaissance,religious painting,1502
12086.jpg,c38fea973e430fde20b174f588e853d4,The Capture of Christ,High Renaissance,religious painting,1502
10539.jpg,85e60fb5d2a65debda52dc3e32f76789,St. Anne with Virgin and Child Christ ,High Renaissance,sketch and study,1502
102034.jpg,c38fea973e430fde20b174f588e853d4,The Paradise,High Renaissance,religious painting,1502
12695.jpg,1b75de7e18ba6fa547a7aed27b4fb355,A Grotesque Head  Grotesque head,High Renaissance,sketch and study,1502
1225.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Landscape near Pisa,High Renaissance,sketch and study,1502
12172.jpg,48fc8e17fb4d3cb68c2d0112491f60f1,The Redeemer,High Renaissance,religious painting,1502
13226.jpg,48fc8e17fb4d3cb68c2d0112491f60f1,The Crucifixion,High Renaissance,religious painting,1503
18122.jpg,85e60fb5d2a65debda52dc3e32f76789,"Sketch of a Nude Man (study for the ""Battle of Cascina"")",High Renaissance,sketch and study,1503
15000.jpg,02b866899dc71a00364337e830d075d7,The Adoration of the Magi,High Renaissance,religious painting,1503
17654.jpg,b32845d17dc07ba168787ec422838c9a,Ceiling decoration (detail),High Renaissance,religious painting,1503
18460.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Head of a Man,High Renaissance,portrait,1503
1087.jpg,accb302082074fa3b73308a2e42f1fd4,Portrait of a young man in red garment,High Renaissance,portrait,1503
18350.jpg,a087f33967e659c63924aa07c89b948f,Rest on the Flight into Egypt,Northern Renaissance,religious painting,1504
18807.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Drummers and pipers,Northern Renaissance,genre painting,1504
12558.jpg,bfc63a7e9fae9f2f4abe26d058c34708,"St. Peter Martyr with St. Nicholas of Bari, St. Benedict and an Angel Musician",High Renaissance,religious painting,1504
15805.jpg,02b866899dc71a00364337e830d075d7,Vision of a Knight ,High Renaissance,genre painting,1504
18417.jpg,e655bc106f0f640870bc811cd29e6d8d,St. Liberata Triptych,Northern Renaissance,religious painting,1504
100712.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Job and His Wife,Northern Renaissance,religious painting,1504
12932.jpg,c38fea973e430fde20b174f588e853d4,The Poet Virgil,High Renaissance,portrait,1504
18041.jpg,85e60fb5d2a65debda52dc3e32f76789,"Study to ""Battle of Cascina""",High Renaissance,sketch and study,1504
100382.jpg,accb302082074fa3b73308a2e42f1fd4,Allegory of Chastity,High Renaissance,allegorical painting,1505
15360.jpg,accb302082074fa3b73308a2e42f1fd4,Portrait of Bishop Bernardo de' Rossi,High Renaissance,portrait,1505
15489.jpg,accb302082074fa3b73308a2e42f1fd4,"Altar of Santa Cristina al Tiverone, main board: Madonna Enthroned, St. Peter and St. Christina of Bolsena, St. Liberalis and St. Jerome",High Renaissance,religious painting,1505
10357.jpg,02b866899dc71a00364337e830d075d7,St. Michael,High Renaissance,religious painting,1505
18015.jpg,c38fea973e430fde20b174f588e853d4,The Crucifixion,High Renaissance,religious painting,1505
13695.jpg,881c049ffde80167bfe76849d77f2ec3,Moses Undergoing Trial by Fire,High Renaissance,religious painting,1505
17294.jpg,69f6f4c214746e0b58ebc3038ba05d3a,The Discovery of Honey by Bacchus,High Renaissance,mythological painting,1505
100785.jpg,881c049ffde80167bfe76849d77f2ec3,The Old Woman,High Renaissance,portrait,1505
12510.jpg,78b13bdd9a3201382c52e7efe67b7099,Baptism of St Zenobius and His Appointment as Bishop,Early Renaissance,religious painting,1505
1823.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Study of horses,High Renaissance,sketch and study,1505
100782.jpg,69f6f4c214746e0b58ebc3038ba05d3a,The Forest Fire,High Renaissance,animal painting,1505
102671.jpg,9d9ad9e2fbdcff68dadc266ccc6e4aed,Madonna with St. Mary Magdalene and St. John the Baptist ,High Renaissance,religious painting,1506
18039.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Madonna with the Siskin,Northern Renaissance,religious painting,1506
1707.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Portrait of an architect ,Northern Renaissance,portrait,1506
18108.jpg,9d9ad9e2fbdcff68dadc266ccc6e4aed,"Madonna with saints St. John theBaptist, St. Gregory I the Great, St. Benedict",High Renaissance,religious painting,1506
19187.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Christ among the Doctors,Northern Renaissance,religious painting,1506
18608.jpg,9d9ad9e2fbdcff68dadc266ccc6e4aed,Trumpet players,High Renaissance,history painting,1506
14063.jpg,9d9ad9e2fbdcff68dadc266ccc6e4aed,Study for a Flagellation,High Renaissance,sketch and study,1506
11318.jpg,accb302082074fa3b73308a2e42f1fd4,"Asolo Altarpiece, main panel: Scene of the Assumption with St. Anthony the Abbot and St. Louis of Toulouse",High Renaissance,religious painting,1506
101009.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Portrait a young Venetian ,Northern Renaissance,portrait,1506
13092.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Study for the Head of Leda,High Renaissance,sketch and study,1506
13401.jpg,26f9b721302a00962439d50cc9b5faaf,St. George Killing the Dragon,High Renaissance,religious painting,1507
17577.jpg,c38fea973e430fde20b174f588e853d4,The Crucifixion,High Renaissance,religious painting,1507
15471.jpg,26f9b721302a00962439d50cc9b5faaf,The Calling of St. Matthew ,High Renaissance,religious painting,1507
19584.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Standing Apostle,Northern Renaissance,sketch and study,1508
1623.jpg,a087f33967e659c63924aa07c89b948f,"Portrait Of Johann Friederich I the Magnanimous, Elector of Saxony",Northern Renaissance,portrait,1509
101076.jpg,57a4723720fe446196e259123f11f8b1,Heller Altarpiece (detail),Northern Renaissance,portrait,1509
11134.jpg,f0cac480e51f0a584f2a484504faa60d,Lamentation of Christ,Northern Renaissance,religious painting,1509
103086.jpg,57a4723720fe446196e259123f11f8b1,Heller Altarpiece (detail),Northern Renaissance,religious painting,1509
13029.jpg,85e60fb5d2a65debda52dc3e32f76789,Sistine Chapel Ceiling: Drunkenness of Noah,High Renaissance,religious painting,1509
1304.jpg,85e60fb5d2a65debda52dc3e32f76789,Sistine Chapel Ceiling: The Prophet Joel,High Renaissance,religious painting,1509
17674.jpg,85e60fb5d2a65debda52dc3e32f76789,The Ancestors of Christ: Hezekiah,High Renaissance,religious painting,1509
14998.jpg,85e60fb5d2a65debda52dc3e32f76789,Sistine Chapel Ceiling: David and Goliath,High Renaissance,religious painting,1509
16703.jpg,02b866899dc71a00364337e830d075d7,Study for the Disputa,High Renaissance,sketch and study,1509
12532.jpg,a087f33967e659c63924aa07c89b948f,The Holy Family,Northern Renaissance,religious painting,1509
17516.jpg,85e60fb5d2a65debda52dc3e32f76789,The Ancestors of Christ: Jesse,High Renaissance,religious painting,1509
15043.jpg,85e60fb5d2a65debda52dc3e32f76789,The Ancestors of Christ: Josias,High Renaissance,religious painting,1509
12044.jpg,7e7b4392f5776bb7c65a603155727f59,Portrait of a Young Man,Northern Renaissance,portrait,1509
102987.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Baptism of Christ,High Renaissance,religious painting,1510
18295.jpg,e655bc106f0f640870bc811cd29e6d8d,The Adoration of the Magi,Northern Renaissance,religious painting,1510
18517.jpg,9357ef569a10c52a2ca5d95823cb2f8e,The Virgin of the Annunciation,Northern Renaissance,religious painting,1510
102211.jpg,ede635e53e1b4a905bbea74de30371cf,Portrait of Ariosto,High Renaissance,portrait,1510
13453.jpg,48fc8e17fb4d3cb68c2d0112491f60f1,Holy Conversation,High Renaissance,religious painting,1510
15807.jpg,85e60fb5d2a65debda52dc3e32f76789,Sistine Chapel Ceiling: Cumaean Sibyl,High Renaissance,mythological painting,1510
11859.jpg,881c049ffde80167bfe76849d77f2ec3, Portrait of a Venetian Gentleman,High Renaissance,portrait,1510
14910.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Studies of water,High Renaissance,sketch and study,1510
102740.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Head of Saint Anne,High Renaissance,sketch and study,1510
18783.jpg,881c049ffde80167bfe76849d77f2ec3,The Flute Player,High Renaissance,portrait,1510
13826.jpg,ede635e53e1b4a905bbea74de30371cf,The Vicious Husband,High Renaissance,genre painting,1511
12327.jpg,02b866899dc71a00364337e830d075d7,"The Parnassus, from the Stanza delle Segnatura (detail)",High Renaissance,mythological painting,1511
12090.jpg,7e7b4392f5776bb7c65a603155727f59,St. Jerome,Northern Renaissance,religious painting,1511
101719.jpg,85e60fb5d2a65debda52dc3e32f76789,"The Ancestors of Christ: Jacob, Joseph",High Renaissance,religious painting,1512
13385.jpg,85e60fb5d2a65debda52dc3e32f76789,"The Ancestors of Christ: Abiud, Eliakim",High Renaissance,religious painting,1512
13135.jpg,02b866899dc71a00364337e830d075d7,Madonna della Tenda,High Renaissance,religious painting,1512
17687.jpg,c3e9d9ebe5f2900190bef9342c440bd9,St. Jerome By The Pollard Willow,Northern Renaissance,religious painting,1512
11258.jpg,57a4723720fe446196e259123f11f8b1,Drapery Study,Northern Renaissance,sketch and study,1512
101995.jpg,1b75de7e18ba6fa547a7aed27b4fb355,"Portrait of a Bearded Man, possibly a Self Portrait",High Renaissance,self-portrait,1513
101535.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Portrait of the Artist's Mother ,Northern Renaissance,portrait,1514
10318.jpg,ad8cc0e8386fb460ac34a62244dffc26,Episode from the life in the hospital,Mannerism (Late Renaissance),genre painting,1514
15371.jpg,a087f33967e659c63924aa07c89b948f,Portrait of duchess Katharina von Mecklenburg,Northern Renaissance,portrait,1514
13497.jpg,57a4723720fe446196e259123f11f8b1,Virgin of the Annunciation,Northern Renaissance,sketch and study,1514
16.jpg,02b866899dc71a00364337e830d075d7,The Fire in the Borgo,High Renaissance,genre painting,1514
16471.jpg,02b866899dc71a00364337e830d075d7,The Coronation of Charlemagne,High Renaissance,history painting,1514
15357.jpg,02b866899dc71a00364337e830d075d7,Ceiling,High Renaissance,quadratura,1514
16789.jpg,ede635e53e1b4a905bbea74de30371cf,Portrait of a Man,High Renaissance,portrait,1514
18327.jpg,26f9b721302a00962439d50cc9b5faaf,The Crucifixion and the Glorification the Ten Thousand Martyrs on Mount Ararat ,High Renaissance,religious painting,1515
1365.jpg,e655bc106f0f640870bc811cd29e6d8d,The Garden of Earthly Delights  (detail),Northern Renaissance,religious painting,1515
18613.jpg,9f0984ce62483f294fc666d74e0974f6,Madonna and Child,Northern Renaissance,religious painting,1515
19472.jpg,9357ef569a10c52a2ca5d95823cb2f8e,A Rest During the Flight to Egypt,Northern Renaissance,religious painting,1515
19889.jpg,9357ef569a10c52a2ca5d95823cb2f8e,The Deposition,Northern Renaissance,religious painting,1515
100204.jpg,e655bc106f0f640870bc811cd29e6d8d,The Garden of Earthly Delights  (detail),Northern Renaissance,religious painting,1515
19023.jpg,ede635e53e1b4a905bbea74de30371cf,Portrait of a Musician,High Renaissance,portrait,1515
18079.jpg,ede635e53e1b4a905bbea74de30371cf,Young Man with Cap and Gloves,High Renaissance,portrait,1515
18954.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Bird's eye view of sea coast,High Renaissance,landscape,1515
13084.jpg,ede635e53e1b4a905bbea74de30371cf,Flora,High Renaissance,mythological painting,1515
12133.jpg,9f0984ce62483f294fc666d74e0974f6,Wings of a Triptych,Northern Renaissance,portrait,1515
11944.jpg,48fc8e17fb4d3cb68c2d0112491f60f1,Drunkenness of Noah,High Renaissance,religious painting,1515
18696.jpg,02b866899dc71a00364337e830d075d7,Nude Study,High Renaissance,sketch and study,1515
101482.jpg,dbde47600bea8b19be79a59a43dd88a8,The Mystic Marriage of St. Catherine,High Renaissance,religious painting,1515
13522.jpg,57a4723720fe446196e259123f11f8b1,Concert of Angels (detail from the cental left Crucifixion panel of the Isenheim Altarpiece),Northern Renaissance,religious painting,1515
13122.jpg,bcc742e1dab75dec6fbdbe6fe50ba53b,Portrait of a Lady with Spindle Cup,High Renaissance,portrait,1516
1448.jpg,b3f06d944fdf7d1bb8d855eaa6b85496,Dorothea Kannengiesser,Northern Renaissance,portrait,1516
13198.jpg,7e7b4392f5776bb7c65a603155727f59,Marquard von Lindau ask and answer the Ten Commandments,Northern Renaissance,genre painting,1516
10917.jpg,e655bc106f0f640870bc811cd29e6d8d,Death and the Miser,Northern Renaissance,religious painting,1516
102231.jpg,accb302082074fa3b73308a2e42f1fd4,St. Dominic Raises Napoleone Orsini,High Renaissance,religious painting,1516
19006.jpg,57a4723720fe446196e259123f11f8b1,The Resurrection of Christ (detail from the right wing of the Isenheim Altarpiece),Northern Renaissance,religious painting,1516
1915.jpg,7e7b4392f5776bb7c65a603155727f59,Mater Dolorosa  ,Northern Renaissance,religious painting,1516
11401.jpg,dbde47600bea8b19be79a59a43dd88a8,"Four Saints (from left St. Peter, St. Martha, St. Mary Magdalene, St. Leonard)",High Renaissance,religious painting,1517
1286.jpg,9f0984ce62483f294fc666d74e0974f6,Portrait of Chancellor Jean Carondelet,Northern Renaissance,portrait,1517
100832.jpg,9f0984ce62483f294fc666d74e0974f6,The metamorphosis of Hermaphrodite and Salmacis,Northern Renaissance,mythological painting,1517
102209.jpg,b3f06d944fdf7d1bb8d855eaa6b85496,Adam and Eve,Northern Renaissance,religious painting,1517
100011.jpg,accb302082074fa3b73308a2e42f1fd4,Portrait of a Gentleman with a Rosary,High Renaissance,portrait,1517
18351.jpg,1b75de7e18ba6fa547a7aed27b4fb355,Deluge over a city,High Renaissance,sketch and study,1517
11605.jpg,dbde47600bea8b19be79a59a43dd88a8,The Rest on the Flight to Egypt with Saint Francis,High Renaissance,religious painting,1517
10409.jpg,ad8cc0e8386fb460ac34a62244dffc26,Portrait of a goldsmith,Mannerism (Late Renaissance),portrait,1518
18397.jpg,ede635e53e1b4a905bbea74de30371cf,The Worship of Venus,High Renaissance,mythological painting,1518
15597.jpg,02b866899dc71a00364337e830d075d7,The Holy Family of the Oak Tree ,High Renaissance,religious painting,1518
11638.jpg,bcc742e1dab75dec6fbdbe6fe50ba53b,Charity,High Renaissance,allegorical painting,1518
12234.jpg,02b866899dc71a00364337e830d075d7,Holy Family (known as the Grande Famille of Francois I),High Renaissance,religious painting,1518
13090.jpg,dbde47600bea8b19be79a59a43dd88a8,The Adoration of the Magi,High Renaissance,religious painting,1518
13229.jpg,b3f06d944fdf7d1bb8d855eaa6b85496,Portrait of Bonifacius Amerbach,Northern Renaissance,portrait,1519
1975.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Portrait of Jakob Fugger,Northern Renaissance,portrait,1519
101315.jpg,94a18720289642f88ceb572b1ddceb76,The Entrance Hall of the Regensburg Synagogue,Northern Renaissance,interior,1519
18402.jpg,dbde47600bea8b19be79a59a43dd88a8,The Magdalene,High Renaissance,religious painting,1519
102072.jpg,ad8cc0e8386fb460ac34a62244dffc26,Study for the Lunette with Vertumnus and Pomona,Mannerism (Late Renaissance),sketch and study,1519
102688.jpg,ad8cc0e8386fb460ac34a62244dffc26,Portrait of Cosimo de' Medici the Elder,Mannerism (Late Renaissance),portrait,1520
19924.jpg,9357ef569a10c52a2ca5d95823cb2f8e,Madonna with the Milk Soup,Northern Renaissance,religious painting,1520
14645.jpg,ad8cc0e8386fb460ac34a62244dffc26,Portrait of Francesco da Castiglione,Mannerism (Late Renaissance),portrait,1520
14973.jpg,ef48d7b66a5aa46adac225da61c304e2,St. Jerome in Rocky Landscape,Northern Renaissance,landscape,1520
101276.jpg,ef48d7b66a5aa46adac225da61c304e2,Landscape with St. Jerome,Northern Renaissance,landscape,1520
18328.jpg,ef48d7b66a5aa46adac225da61c304e2,Landscape with the destruction of Sodom and Gomorrah,Northern Renaissance,landscape,1520
11696.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Portrait of Caspar tower and a river landscape ,Northern Renaissance,portrait,1520
15670.jpg,ede635e53e1b4a905bbea74de30371cf,Madonna and Child with Sts Dorothy and George,High Renaissance,religious painting,1520
14996.jpg,69f6f4c214746e0b58ebc3038ba05d3a,Madonna and Child with Saints and Angels,High Renaissance,religious painting,1520
12850.jpg,9357ef569a10c52a2ca5d95823cb2f8e,The Transfiguration of Christ,Northern Renaissance,religious painting,1520
17505.jpg,94a18720289642f88ceb572b1ddceb76,The Beautiful Virgin of Regensburg,Northern Renaissance,religious painting,1520
